,,,,,,,,,,,,,,,,,,,,6.246.499.443,,,,,,,,,0,,0,,0,,0,,0,,0,,0,0,,6.246.499.443,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,6975_2024,10 Des 2024,5SKH/SPP/1097/XII/2024,OPEX,PT Celebes Borneo Putra Perkasa,5KPM/SPJ-ADD/125/IX/2024,19/09/2024,31/12/2024,0076/BAST/PTPN/IV/BE-CBPP/X/24,31/10/2024,,Biaya penggunaan Jasa Satuan Pengamanan Kebun Pamukan periode bulan Oktober 2024,58.529.122,KEUANGAN,11/12/2024,,,0,58.529.122,0,4100268199,,,0,,,,,,,,,,,,,,,,,58.529.122,20/12/2024,58.529.122,0,0,Biaya Keamanan,,0,0,0,0,0,0,0,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  58.529.122 ,  58.529.122 ,  58.529.122 ,  - ,0,0,0,0,0,0,0,0,0,0,0,0,,  58.529.122 ,0
1,6976_2024,10 Des 2024,5SKH/SPP/1098/XII/2024,OPEX,PT Celebes Borneo Putra Perkasa,5PPM/SPJ-ADD/15/IX/2024,19/09/2024,31/12/2024,0077/BAST/PTPN/IV/BE-CBPP/X/24,31/10/2024,,Biaya penggunaan Jasa Satuan Pengamanan PKS Pamukan periode bulan Oktober 2024,34.525.806,KEUANGAN,11/12/2024,,,0,34.525.806,0,4100268209,,,0,,,,,,,,,,,,,,,,,34.525.806,20/12/2024,34.525.806,0,0,Biaya Keamanan,,0,0,0,0,0,0,0,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  34.525.806 ,  34.525.806 ,  34.525.806 ,  - ,0,0,0,0,0,0,0,0,0,0,0,0,,  34.525.806 ,0
1,7117_2024,16 Des 2024,5SKH/SPP/1115/XII/2024,OPEX,PT Jaya Wira Manggala,13.00/SP/18/VII/2023,10/07/2024,31/07/2024,,31/10/2024,,Jasa Pengamanan Terpadu Kebun/Unit Wilayah Kalimantan Timur dan Pelaihari periode Oktober 2024,1.364.526.520,KEUANGAN,16/12/2024,18/12/2024,,1.364.526.520,1.364.526.520,0,,,,0,,,,,,,,,,,,,,,,,1.364.526.520,20/12/2024,1.364.526.520,0,0,Biaya Keamanan,,0,0,0,0,0,0,0,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  1.364.526.520 ,  1.364.526.520 ,  1.364.526.520 ,  - ,0,0,0,0,0,0,0,0,0,0,0,0,,  1.364.526.520 ,0
1,7118_2024,16 Des 2024,5SKH/SPP/1116/XII/2024,OPEX,PT Hidayah Bersama,5SKH/SPJ/13/VII/2024,04/07/2024,31/12/2024,5SKH/BAST/12/XII/2024,03/12/2024,,Biaya Penggunaan Jasa Satuan Pengamanan periode Nopember 2024,111.126.238,KEUANGAN,16/12/2024,18/12/2024,,111.126.238,111.126.238,0,4100268734,,,0,,,,,,,,,,,,,,,,,111.126.238,20/12/2024,111.126.238,0,0,Biaya Keamanan,,0,0,0,0,0,0,0,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  111.126.238 ,  111.126.238 ,  111.126.238 ,  - ,0,0,0,0,0,0,0,0,0,0,0,0,,  111.126.238 ,0
1,7119_2024,16 Des 2024,5SKH/SPP/1117/XII/2024,OPEX,PT Aitara Wira Karta,13.00/SP/21/VII/2023,24/07/2023,31/07/2025,16/BA/STHPB/XI/2024,30/11/2024,,Jasa Pengamanan Khusus Kebun/Unit Wilayah Kalimantan Barat periode Nopember 2024,938.774.775,KEUANGAN,16/12/2024,18/12/2024,,938.774.775,938.774.775,0,4100268731,,,0,,,,,,,,,,,,,,,,,938.774.775,11/02/2025,938.774.775,0,0,Biaya Keamanan,,0,0,0,0,0,0,938.774.775,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  938.774.775 ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  938.774.775 ,  938.774.775 ,  - 
1,7120_2024,16 Des 2024,5SKH/SPP/1118/XII/2024,OPEX,PT Celebes Borneo Putra Perkasa,5PPM/SPJ-ADD/15/IX/2024,19/09/2024,30/11/2024,0079/BAST/PTPNIV/BE-CBPP/XI/2024,30/11/2024,,Biaya Penggunaan Jasa Satuan Pengamanan PKS Pamukan periode bulan Nopember 2024,34.525.806,KEUANGAN,16/12/2024,18/12/2024,,34.525.806,34.525.806,0,4100268735,,,0,,,,,,,,,,,,,,,,,34.525.806,06/02/2025,34.525.806,0,0,Biaya Keamanan,,0,0,0,0,0,0,34.525.806,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  34.525.806 ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  34.525.806 ,  34.525.806 ,  - 
1,7148_2024,17 Des 2024,5AKN/SPP/253/XII/2024,OPEX,KJPP Dasa'at Yudhistira dan Rekan,,,,,,,Pembayaran Jasa Penilaian Ulang Jaminan Kredit Sidikasi PTPN IV Regional V sesuai Perjanjian No. 5AKN/SP/01/XI/2024 tgl. 25 November 2024,859.192.500,KEUANGAN,17/12/2024,,,0,859.192.500,0,,,,0,,,,,,,,,,,,,,,,,859.192.500,20/12/2024,859.192.500,0,0,Biaya Audit,,0,0,0,0,0,0,0,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  859.192.500 ,  859.192.500 ,  859.192.500 ,  - ,0,0,0,0,0,0,0,0,0,0,0,0,,  859.192.500 ,0
1,6845_2024,4 Des 2024,5PTI/SPP/612/XII/2024,OPEX,PT Kharisma Pemasaran Bersama Nusantara,,,,,,,"Pembayaran Tagihan Imbal Jasa PT Perkebunan Nusantara IV Regional V atas Kontrak CPO dan Kernel sesuai Invoice PT KPBN No. 0279,0280/INV/AKT/SN-4/REG-5/VIII/2024 tgl. 12 Agustus 2024, 0313/INV/AKT/SN-4/REG-5/XI/2024 tgl. 1 November 2024",616.429.307,KEUANGAN,06/12/2024,31/12/2024,,616.429.307,616.429.307,0,1900001012,1900001012,0,0,,,,,,,,,,,,,,,,,616.429.307,21/03/2025,616.429.307,0,0,Biaya Jasa KPBN,,0,0,0,0,0,0,616.429.307,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  616.429.307 ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  616.429.307 ,  616.429.307 ,  - 
1,6917_2024,9 Des 2024,5SKH/SPP/1079/XII/2024,OPEX,"Notaris & PPAT Felino Basten Nyampai, S.H., MKN",5SKH/SPJ/21/X/2024,17/10/2024,16/04/2025,Tidak Ada,,,Pembayaran Tahap I Pengurusan Izin Usaha Perkebunan Kebun Raren Batuah,137.812.500,KEUANGAN,10/12/2024,20/12/2024,,137.812.500,137.812.500,0,4300062449,5201276914,,0,,,,,,,,,,,,,,,137.812.500,30/12/2024,,,137.812.500,0,0,Pekerjaan Investasi Off Farm Lainnya,,0,0,0,0,0,0,0,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  137.812.500 ,  137.812.500 ,  137.812.500 ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  137.812.500 ,  - 
1,6918_2024,9 Des 2024,5SKH/SPP/1080/XII/2024,OPEX,CV Samudera  Engineering ,13.00/SPK/11/III/2022,31/03/2022,30/06/2024,Tidak ada,18/11/2024,,Pembayaran Tahap III Pengurusan Dokumen Lingkungan Afdeling Tanjung Santan Kebun Longkali,68.738.739,KEUANGAN,10/12/2024,23/12/2024,,68.738.739,68.738.739,0,4100268121,5015356307,0,0,,,,,,,,,,,,,,,,,68.738.739,27/03/2025,68.738.739,0,0,Pekerjaan Investasi Off Farm Lainnya,,0,0,0,0,0,0,68.738.739,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  68.738.739 ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  68.738.739 ,  68.738.739 ,  - 
1,7477_2024,31 Des 2024,5TEP/SPP/658/XII/2024,OPEX,CV Rezeki Mitra Solusindo,5TEP/SPK/15/VII/2024,24/07/2024,,5TEP/BA-TP/SP-15/2024,21/10/2024,,Pembayaran Tahap II sebesar 70% atas Pekerjaan Jasa Konsultan Gambar Kerja dan Owner Estimate di PKS PTPN IV Regional V Kontrak No. 5TEP/SPK/15/VII/2024 tgl. 24 Juli 2024,54.707.100,KEUANGAN,31/12/2024,03/01/2025,,54.707.100,54.707.100,0,4100270663,,,0,,,,,,,,,,,,,,,,,54.707.100,06/02/2025,54.707.100,0,0,Biaya Konsultan,,0,0,0,0,0,0,54.707.100,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  54.707.100 ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  54.707.100 ,  54.707.100 ,  - 
1,2147_2024,22 Apr 2024,5SDM/SPP/368/III/2024,OPEX,PT Sucofindo,,,,,,,Pembayaran Tahap II (70%) atas jasa pengadaan barang dan jasa pemasangan peralatan sistem pemantauan kualitas air limbah secara terus menerus dan dalam jaringan (Sparing) di PKS Gunung Meliau dan PKS Parindu unit Wilayah Kalimantan Barat PT Perkebunan Nusantara IV Regional V sesuai dengan Surat Perjanjian Nomor: 13.07/SP/07/IX/2021,1.078.192.248,KEUANGAN,22/04/2024,13/06/2024,,1.078.192.248,1.078.192.248,0,,,0,0,,,,,,,,,,,,,,,,,1.078.192.248,26/02/2025,1.078.192.248,0,0,Biaya Konsultan,,0,0,0,0,0,0,1.078.192.248,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  1.078.192.248 ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  1.078.192.248 ,  1.078.192.248 ,  - 
1,14_2025,31/12/2024,5SKH/SPP/1188/XII/2024,OPEX,PT Celebes Borneo Putra Perkasa,5KPM/SPJ-ADD/125/IX/2024,19/09/2024,30/09/2024,,,,Biaya penggunaan Jasa Satuan Pengamanan Kebun Pamukan periode bulan November 2024,58.529.122,KEUANGAN,03/01/2025,15/01/2025,,58.529.122,58.529.122,0,4100271440,,,0,,,,,,,,,,,,,,,,,58.529.122,12/02/2025,58.529.122,0,0,Biaya Keamanan,,0,0,0,0,0,0,58.529.122,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  58.529.122 ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  58.529.122 ,  58.529.122 ,  - 
1,3686_2024,15 Jul 2024,5SDM/SPP/708/VII/2024,OPEX,PT LPP Agro Nusantara,,,,,,,Pembayaran biaya Pelaksanaan Workshop Creating Pos Merger Intergration Culture Program sesuai Invoice PT LPP Agro Nusantara No. 07/INV-CPMICP/V/2024 tgl. 31 Mei 2024,6.370.000,KEUANGAN,17/07/2024,,kembali u PO /Miro helta.dilengkapi 11/9/25 (dokumen copy konfirmasi SDM karena hilang disana),0,6.370.000,0,,,,0,,,,,,,,,,,,,,,,,6.370.000,12/09/2025,6.370.000,0,0,Biaya Pendidikan dan Pengembangan SDM,,0,0,0,0,0,0,6.370.000,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,0,0,0,0,0,0,0,0,6370000,0,0,0,  6.370.000 ,  6.370.000 ,0
1,4470_2024,19 Agu 2024,5SDM/SPP/846/VIII/2024,OPEX,PT LPP Agro Nusantara,,,,,,,Pembayaran biaya Pelaksanaan Empowering Risk Ouner For Succsesful Risk Management Implementation in Organization Batch 2 sesuai Invoice PT LPP Agro NUsantara No. 03/INV-EMPOWERINGRISK-2/VII/2024 tgl. 24 Juli 2024,16.170.000,KEUANGAN,20/08/2024,,kembali u PO /Miro helta.dilengkapi 11/9/25 (dokumen copy konfirmasi SDM karena hilang disana),0,16.170.000,0,,,,0,,,,,,,,,,,,,,,,,16.170.000,12/09/2025,16.170.000,0,0,Biaya Pendidikan dan Pengembangan SDM,,0,0,0,0,0,0,16.170.000,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,0,0,0,0,0,0,0,0,16170000,0,0,0,  16.170.000 ,  16.170.000 ,0
1,4474_2024,19 Agu 2024,5SDM/SPP/847/VIII/2024,OPEX,PT LPP Agro Nusantara,,,,,,,"Pembayaran biaya Pelatihan dan Akomodasi Program Mekanisasi Panen dan Pengangkutan TBS Kelapa Sawit sesuai Invoice PT LPP Agro Nusantara No. 07/INV-MP & PTBS/VIII/2024 tgl. 01 Agustus 2024 a.n. Junaidi, Susianus, Indra Yudistira, Andy Prasastyawan",19.600.000,KEUANGAN,20/08/2024,,kembali u PO /Miro helta.dilengkapi 11/9/25 (dokumen copy konfirmasi SDM karena hilang disana),0,19.600.000,0,,,,0,,,,,,,,,,,,,,,,,19.600.000,12/09/2025,19.600.000,0,0,Biaya Pendidikan dan Pengembangan SDM,,0,0,0,0,0,0,19.600.000,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,0,0,0,0,0,0,0,0,19600000,0,0,0,  19.600.000 ,  19.600.000 ,0
1,5358_2024,25 Sep 2024,5SDM/SPP/1012/IX/2024,OPEX,PT LPP Agro Nusantara,,,,,,,Pembayaran biaya Pelaksanaan Pelatihan Teknis Replanting/TU bagi Mandor Kelapa Sawit Kalimantan Barat tgl. 2 s.d. 3 Juli 2024 sesuai Invoice PT LPP Agro Nusantara No. 01/INV-ReplantingTU/VIII/2024 tgl. 1 Agustus 2024,63.308.000,KEUANGAN,25/09/2024,,kembali u PO /Miro helta.dilengkapi 11/9/25 (dokumen copy konfirmasi SDM karena hilang disana),0,63.308.000,0,,,,0,,,,,,,,,,,,,,,,,63.308.000,12/09/2025,63.308.000,0,0,Biaya Pendidikan dan Pengembangan SDM,,0,0,0,0,0,0,63.308.000,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,0,0,0,0,0,0,0,0,63308000,0,0,0,  63.308.000 ,  63.308.000 ,0
1,5359_2024,25 Sep 2024,5SDM/SPP/1011/IX/2024,OPEX,PT LPP Agro Nusantara,,,,,,,Pembayaran biaya Pelaksanaan Pelatihan Teknis Replanting/TU bagi Mandor Kelapa Sawit Kebun Tabara tgl. 31 Juli s.d. 1 Agustus 2024 sesuai Invoice PT LPP Agro Nusantara No. 02/INV-ReplantingTU/VIII/2024 tgl. 1 Agustus 2024,66.640.000,KEUANGAN,25/09/2024,,kembali u PO /Miro helta.dilengkapi 11/9/25 (dokumen copy konfirmasi SDM karena hilang disana),0,66.640.000,0,,,,0,,,,,,,,,,,,,,,,,66.640.000,12/09/2025,66.640.000,0,0,Biaya Pendidikan dan Pengembangan SDM,,0,0,0,0,0,0,66.640.000,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,0,0,0,0,0,0,0,0,66640000,0,0,0,  66.640.000 ,  66.640.000 ,0
1,6528_2024,20 Nov 2024,5SDM/SPP/1219/XI/2024,OPEX,PT LPP Agro Nusantara,,,,,,,Pembayaran biaya Pelaksanaan & Akomodasi Pelaksanaan Plantation Leadership Development Program (PLDP) 2 Angkatan XXX sesuai Invoice PT LPP Agro Nusantara No. 07/INV-PLDP2-XIII/X/2024 tgl. 31 Oktober 2024,26.852.000,KEUANGAN,21/11/2024,21/11/2024,,26.852.000,26.852.000,0,,,,0,,,,,,,,,,,,,,,,,26.852.000,13/02/2025,26.852.000,0,0,Biaya Pendidikan dan Pengembangan SDM,,0,0,0,0,0,0,26.852.000,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,0,26852000,0,0,0,0,0,0,0,0,0,0,  26.852.000 ,  26.852.000 ,0
1,6529_2024,20 Nov 2024,5SDM/SPP/1221/XI/2024,OPEX,PT LPP Agro Nusantara,,,,,,,Pembayaran biaya Pelaksanaan Pelatihan Precious Legal to Quide Your Decision sesuai Invoice PT  LPP Agro Nusantara No. 01/INV-Legalopinion/X/2024 tgl. 31 Oktober 2024,16.758.000,KEUANGAN,21/11/2024,21/11/2024,,16.758.000,16.758.000,0,,,,0,,,,,,,,,,,,,,,,,16.758.000,13/02/2025,16.758.000,0,0,Biaya Pendidikan dan Pengembangan SDM,,0,0,0,0,0,0,16.758.000,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,0,16758000,0,0,0,0,0,0,0,0,0,0,  16.758.000 ,  16.758.000 ,0
1,6530_2024,20 Nov 2024,5SDM/SPP/1220/XI/2024,OPEX,PT LPP Agro Nusantara,,,,,,,Pembayaran biaya Pelaksanaan Pelatihan Procurement Management sesuai Invoice PT LPP Agro Nusantara No. 03/InV-PM/X/2024 tgl. 31 Oktober 2024,3.822.000,KEUANGAN,21/11/2024,21/11/2024,,3.822.000,3.822.000,0,,,,0,,,,,,,,,,,,,,,,,3.822.000,13/02/2025,3.822.000,0,0,Biaya Pendidikan dan Pengembangan SDM,,0,0,0,0,0,0,3.822.000,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,0,3822000,0,0,0,0,0,0,0,0,0,0,  3.822.000 ,  3.822.000 ,0
1,6531_2024,20 Nov 2024,5SDM/SPP/1222/XI/2024,OPEX,PT LPP Agro Nusantara,,,,,,,Pembayaran biaya Pelaksanaan Strategi Membangun Sistem Supply Cataloging yang Handal Batch sesuai Invoice PT LPP Agro Nusantara No. 15/INV-Cataloging/X/2024 tgl. 31 Oktober 2024,8.820.000,KEUANGAN,21/11/2024,21/11/2024,,8.820.000,8.820.000,0,,,,0,,,,,,,,,,,,,,,,,8.820.000,13/02/2025,8.820.000,0,0,Biaya Pendidikan dan Pengembangan SDM,,0,0,0,0,0,0,8.820.000,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,0,8820000,0,0,0,0,0,0,0,0,0,0,  8.820.000 ,  8.820.000 ,0
1,7244_2024,20 Des 2024,5SDM/SPP/1342/XII/2024,OPEX,PT LPP Agro Nusantara,,,,,,,Pembayaran PLDP III Bidang Kauangan dan Akuntansi pada tgl. 30 September 2024 s.d. 26 Oktober 2024 secara Online dan Ofline sejumlah 1 (satu) orang sesuai Invoice PT LPP Agro Nusantara No. 02/INV-PLDP3-Keu & Akun XVIII/XI/2024 tgl. 29 November 2024,23.912.000,KEUANGAN,23/12/2024,,kembali u PO /Miro helta.dilengkapi 11/9/25 (dokumen copy konfirmasi SDM karena hilang disana),0,23.912.000,0,,,,0,,,,,,,,,,,,,,,,,23.912.000,12/09/2025,23.912.000,0,0,Biaya Pendidikan dan Pengembangan SDM,,0,0,0,0,0,0,23.912.000,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,0,0,0,0,0,0,0,0,23912000,0,0,0,  23.912.000 ,  23.912.000 ,0
1,244_2025,13/01/2025,5SDM/SPP/37/I/2025,OPEX,PT LPP Agro Nusantara,,,,,,,Pembayaran biaya Pelaksanaan Two Days Training Labor Union As Corporate Change Partner tanggal 20 s.d. 21 Desember 2024 sesuai Invoice PT LPP Agro Nusantara No. 05/INV-TDT/XII/2024 tgl. 23 Desember 2024,15.288.000,KEUANGAN,13/01/2025,14/01/2025,,15.288.000,15.288.000,0,,,,0,,,,,,,,,,,,,,,,,15.288.000,13/02/2025,15.288.000,0,0,Biaya Pendidikan dan Pengembangan SDM,,0,0,0,0,0,0,15.288.000,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,0,15288000,0,0,0,0,0,0,0,0,0,0,  15.288.000 ,  15.288.000 ,0
1,395_2025,16 Jan 2025,5SKH/SPP/67/I/2025,OPEX,PT Jaya Wira Manggala,13.00/SP/18/VII/2023,10/07/2023,31/07/2025,,30/11/2024,,Jasa Pengamanan Terpadu Kebun/Unit Wilayah Kalimantan Timur dan Kebun Pelaihari periode November 2024,1.364.526.520,KEUANGAN,17/01/2025,21/01/2025,,1.364.526.520,1.364.526.520,0,4100272589,,,0,,,,,,,,,,,,,,,,,1.364.526.520,11/02/2025,1.364.526.520,0,0,Biaya Keamanan,,0,0,0,0,0,0,1.364.526.520,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,0,1364526520,0,0,0,0,0,0,0,0,0,0,  1.364.526.520 ,  1.364.526.520 ,0
1,396_2025,16 Jan 2025,5SKH/SPP/66/I/2025,OPEX,PT Aitara Wira Karta,13.00/SP/21/VII/2023,24/07/2023,31/07/2025,17/BA-STHPB/XII/2024,30/11/2024,,Jasa Pengamanan Khusus Kebun/Unit Wilayah Kalimantan Barat periode Januari 2025 a.n. Aitara Wira Karta,938.774.775,KEUANGAN,17/01/2025,22/01/2025,,938.774.775,938.774.775,0,4100272814,,,0,,,,,,,,,,,,,,,,,938.774.775,12/02/2025,938.774.775,0,0,Biaya Keamanan,,0,0,0,0,0,0,938.774.775,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,0,938774775,0,0,0,0,0,0,0,0,0,0,  938.774.775 ,  938.774.775 ,0
1,397_2025,16 Jan 2025,5SKH/SPP/01/I/2025,OPEX,PT Hidayah Bersama,5SKH/SPJ/13/VII/2024,04/07/2024,31/12/2024,5SKH/BAST/1/I/2025,07/01/2025,,Biaya penggunaan Jasa Satuan Pengamanan periode Desember 2024,111.126.238,KEUANGAN,17/01/2025,20/01/2025,,111.126.238,111.126.238,0,4100272816,,,0,,,,,,,,,,,,,,,,,111.126.238,24/01/2025,111.126.238,0,0,Biaya Keamanan,,0,0,0,0,0,0,111.126.238,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,111126238,0,0,0,0,0,0,0,0,0,0,0,  111.126.238 ,  111.126.238 ,0
1,446_2025,20 Jan 2025,5SDM/SPP/66/I/2025,OPEX,PT LPP Agro Nusantara,,,,,,,"Pembayaran Biaya Pelaksanaan Two Days Training Labor Union as Corporate Change Partner Batch II Tgl. 13 s.d. 14 Nopember 2024, sesuai Invoice PT LPP Agro Nusantara No. 05/INV-LABOR-2/XII/2024 tgl. 31 Desember 2024",12.740.000,KEUANGAN,21/01/2025,24/01/2025,,12.740.000,12.740.000,0,,5201450106,0,0,,,,,,,,,,,,,,,,,12.740.000,23/07/2025,12.740.000,0,0,Biaya Pendidikan dan Pengembangan SDM,,0,0,0,0,0,0,12.740.000,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,0,0,0,0,0,0,12740000,0,0,0,0,0,  12.740.000 ,  12.740.000 ,0
1,447_2025,20 Jan 2025,5SDM/SPP/65/I/2025,OPEX,PT LPP Agro Nusantara,,,,,,,"Pembayaran Biaya Pelaksanaan Two Days Training Labor Union as Corporate Change Partner Batch I Tgl. 30 s.d. 31 Oktober 2024, sesuai Invoice PT LPP Agro Nusantara No. 05/INV-LABOR/XII/2024 tgl. 31 Desember 2024",12.740.000,KEUANGAN,21/01/2025,24/01/2025,,12.740.000,12.740.000,0,,5201449073,0,0,,,,,,,,,,,,,,,,,12.740.000,23/07/2025,12.740.000,0,0,Biaya Pendidikan dan Pengembangan SDM,,0,0,0,0,0,0,12.740.000,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,0,0,0,0,0,0,12740000,0,0,0,0,0,  12.740.000 ,  12.740.000 ,0
1,448_2025,20 Jan 2025,5SDM/SPP/64/I/2025,OPEX,PT LPP Agro Nusantara,,,,,,,"Pembayaran Biaya Pelaksanaan Webinar Teknik Pelaporan Audit Tgl. 3 Juli 2024, sesuai Invoice PT LPP Agro Nusantara No. 06/INV-TPA/XII/2024 tgl. 31 Desember 2024",2.425.500,KEUANGAN,21/01/2025,24/01/2025,,2.425.500,2.425.500,0,,5201449162,0,0,,,,,,,,,,,,,,,,,2.425.500,23/07/2025,2.425.500,0,0,Biaya Pendidikan dan Pengembangan SDM,,0,0,0,0,0,0,2.425.500,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,0,0,0,0,0,0,2425500,0,0,0,0,0,  2.425.500 ,  2.425.500 ,0
1,449_2025,20 Jan 2025,5SDM/SPP/63/I/2025,OPEX,PT LPP Agro Nusantara,,,,,,,"Pembayaran Biaya Pelaksanaan Mastering Risk Your Essential Guide to Risk Management Implementation Tgl. 11-12 Juli 2024, sesuai Invoice PT LPP Agro Nusantara No. INV-MRYEGTRMI/XII/2024 tgl. 31 Desember 2024",11.368.000,KEUANGAN,21/01/2025,24/01/2025,,11.368.000,11.368.000,0,,5201449169,0,0,,,,,,,,,,,,,,,,,11.368.000,23/07/2025,11.368.000,0,0,Biaya Pendidikan dan Pengembangan SDM,,0,0,0,0,0,0,11.368.000,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,0,0,0,0,0,0,11368000,0,0,0,0,0,  11.368.000 ,  11.368.000 ,0
1,630_2025,30 Jan 2025,5SKH/SPP/95/I/2025,OPEX,PT Celebes Borneo Putra Perkasa,5KPM/SPJ-ADD/125/IX/2024,19/09/2024,31/12/2024,0080/BAST/PTPN IV/BE-CBPP/XII/2024,,,Biaya Penggunaan Jasa Satuan Pengamanan Kebun Pamukan periode bulan Desember 2024,58.529.122,KEUANGAN,30/01/2025,04/02/2025,,58.529.122,58.529.122,0,4100273428,,,0,,,,,,,,,,,,,,,,,58.529.122,06/02/2025,58.529.122,0,0,Biaya Keamanan,,0,0,0,0,0,0,58.529.122,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,0,58529122,0,0,0,0,0,0,0,0,0,0,  58.529.122 ,  58.529.122 ,0
